"","state.abb","state.name","geo_id","year","name","total_liabilities","net_pension_liability","net_opeb_liability","current_liabilities","net_pension_assets","net_opeb_assets","expenses","revenues","population","urban_pop","pct_urban_pop","median_hh_income_21"
"774","NH","New Hampshire","33001",2020,"belknap county",33360397,17077231,5053386,3188972,0,0,32551189,30713424,63709,29015,0.455458755199749,75781
"775","SC","South Carolina","45043",2020,"georgetown county",185586482,55303915,33855346,10963563,0,0,91940149,90773166,63402,36656,0.57813387168002,58419
"776","AR","Arkansas","05115",2020,"pope county",2295183,13796011,0,2295183,0,0,24527280,26085293,63385,27960,0.441141667061107,47049
"777","NC","North Carolina","37105",2020,"lee county",130871824,7441208,27302597,2478158,99288,0,80739469,81206933,63281,36641,0.57898396144426,56679
"778","SC","South Carolina","45031",2020,"darlington county",37304907,27621511,852182,2374835,0,0,38356856,42916462,62907,26977,0.42885303235037,46291
"779","NE","Nebraska","31079",2020,"hall county",670798,0,0,670798,0,0,43295671,45751210,62893,55099,0.876047380554893,60751
"780","OK","Oklahoma","40047",2020,"garfield county",0,0,0,0,0,0,24429002,25451885,62844,50194,0.798682493714795,59514
"781","OH","Ohio","39159",2020,"union county",74443200,30440155,19656553,3695726,336438,157030,74754462,86128041,62790,34527,0.549933103975535,98167
"782","OH","Ohio","39083",2020,"knox county",62985575,26295361,18051269,3312273,0,0,61976917,65566603,62711,18993,0.302817238245564,61642
"783","WA","Washington","53071",2020,"walla walla county",10482427,4745501,2658620,1838918,1495750,0,49291252,60867199,62586,49909,0.797472197366739,63631
"784","NC","North Carolina","37167",2020,"stanly county",51504063,9170098,7681099,11618465,112691,0,78082901,80241531,62506,16988,0.271790605401254,57465
"785","MI","Michigan","26015",2020,"barry county",31053744,13466206,23821,3649649,0,141007,48373651,54287849,62428,8041,0.128814699710043,68380
"786","OH","Ohio","39009",2020,"athens county",92164623,36599339,23889440,2555371,0,0,77437002,75953115,62421,32029,0.513030385545642,49023
"787","NM","New Mexico","35015",2020,"eddy county",65875428,43813396,13889421,3445896,0,0,86131844,129049548,62314,48591,0.779776615206856,66191
"788","NC","North Carolina","37087",2020,"haywood county",95873651,11027424,37632787,5481778,135886,0,90834863,99133190,62097,32979,0.531156887693472,51817
"789","KS","Kansas","20155",2020,"reno county",0,18903624,0,0,0,0,79419955,79622721,61898,42475,0.686209570583864,52121
"790","NY","New York","36051",2020,"livingston county",280839370,49583136,146599641,23635510,0,0,153427451,148596835,61842,17698,0.286217938351069,65221
"791","CO","Colorado","08045",2020,"garfield county",12772498,0,0,7909127,0,0,110821995,101631411,61688,41874,0.678836021723272,78940
"792","TX","Texas","48221",2020,"hood county",23620726,0,0,1330813,0,0,35795411,41281142,61597,36291,0.589158738920095,68911
"793","NY","New York","36021",2020,"columbia county",245242516,43628951,105512511,29557493,0,0,156221411,146409123,61567,10610,0.172324183855774,69403
"794","NY","New York","36115",2020,"washington county",173760004,30084492,98379467,14502686,0,0,98722250,96345094,61302,15020,0.245016475808293,61633
"795","TN","Tennessee","47035",2020,"cumberland county",67020320,0,2772846,5165851,0,0,37378562,40694605,61152,28161,0.46056096164854,52000
"796","NC","North Carolina","37077",2020,"granville county",138404393,4884254,18286905,5011337,79410,0,67332748,70902182,61001,17423,0.285660414480588,62715
"797","TN","Tennessee","47167",2020,"tipton county",1780926,0,685015,0,3377926,0,26580657,32831485,60979,20326,0.333377070690504,62814
"798","MI","Michigan","26149",2020,"st joseph county",15277619,4833171,0,1178419,0,0,26337987,29616596,60939,22109,0.362805428379199,58400
"799","VA","Virginia","51143",2020,"pittsylvania county",90788194,8219431,3205719,8433762,0,0,67098124,82122765,60502,6618,0.109386621708732,52006
"800","NC","North Carolina","37141",2020,"pender county",206956827,9090323,15321736,8266265,0,0,110283648,121486356,60208,23474,0.38991412388087,69555
"801","NY","New York","36043",2020,"herkimer county",240833003,17349498,143378114,21738998,0,0,110686861,108401367,60143,28505,0.473985267463709,59366
"802","AR","Arkansas","05033",2020,"crawford county",1948162,9608499,0,1948162,0,0,22404886,26669835,60130,30422,0.505911895298754,54065
"803","MN","Minnesota","27111",2020,"otter tail county",111160373,24221748,3292083,6439863,0,0,100843312,114631960,60074,13266,0.220801917411494,63741
"804","PA","Pennsylvania","42015",2020,"bradford county",24410013,9264014,0,12848595,0,0,62630939,68452977,59969,16204,0.270215285073457,55199
"805","OH","Ohio","39167",2020,"washington county",58975547,28299678,18746211,5993620,274821,83065,62513834,66078822,59769,24902,0.416623446152817,55133
"806","WV","West Virginia","54055",2020,"mercer county",7195089,1170881,2276604,234255,0,0,16482511,17074300,59660,34717,0.581875167605256,45679
"807","MO","Missouri","29113",2020,"lincoln county",0,0,0,0,0,0,29020658,30224698,59577,16669,0.279803269882835,76182
"808","TX","Texas","48467",2020,"van zandt county",4854178,28403,0,1555526,0,0,19690212,24907541,59540,0,0,59929
"809","NV","Nevada","32019",2020,"lyon county",74015937,42760038,5374966,5844399,0,0,60712393,69790688,59240,32801,0.553743563771419,71547
"810","AL","Alabama","01009",2020,"blount county",14152777,3539139,2910560,654975,0,0,21268971,28109252,59130,5624,0.0951060303716982,56894
"811","NC","North Carolina","37163",2020,"sampson county",151934786,11375697,10758000,3117454,81499,0,87911292,89980568,59040,9315,0.157785080289993,48267
"812","OH","Ohio","39143",2020,"sandusky county",73524006,28039027,18624042,0,272876,64629,63967544,68111843,58900,33425,0.567525808204292,54399
"813","MS","Mississippi","28087",2020,"lowndes county",83316458,34458732,471698,6722332,0,0,45940023,48818502,58882,26895,0.45678425244994,49086
"814","AL","Alabama","01001",2020,"autauga county",15713834,4182589,0,604852,0,0,17780038,19669534,58802,34885,0.593231868038432,66444
"815","AK","Alaska","02122",2020,"kenai peninsula borough",99205015,35571597,1190402,10497523,0,301044,110616106,128715215,58789,13288,0.225990237929216,71111
"816","KY","Kentucky","21195",2020,"pike county",0,0,0,0,0,0,45254664,47371573,58663,8927,0.152158720959962,38066
"817","MO","Missouri","29145",2020,"newton county",0,0,0,0,0,0,17951249,24731996,58644,21566,0.367719274314555,58832
"818","OH","Ohio","39077",2020,"huron county",49946373,23144715,15780617,2495051,0,19876,53606255,61254024,58565,28447,0.485733800051225,62153
"819","OH","Ohio","39129",2020,"pickaway county",60763954,22595624,15349111,1553774,0,12110,49013605,52181792,58537,23149,0.395445771195272,72652
"820","PA","Pennsylvania","42103",2020,"pike county",108645680,0,74052711,4605819,6252953,0,58550964,53547927,58537,7473,0.127667207653541,70065
"821","NY","New York","36077",2020,"otsego county",216666209,21435859,165153930,12814342,0,0,96136942,92506098,58529,15969,0.272862415419315,61664
"822","WI","Wisconsin","55021",2020,"columbia county",70362248,0,7452940,8467647,5734862,0,81424828,84952455,58480,19745,0.337579073345871,74842
"823","NY","New York","36037",2020,"genesee county",95709182,29168790,936762,19651474,0,0,128589801,135757673,58394,22117,0.378793587723505,62785
"824","OH","Ohio","39087",2020,"lawrence county",0,27270961,17319559,0,121036,79525,50767598,60665930,58236,31870,0.547218406593407,49916
"825","TX","Texas","48001",2020,"anderson county",37841367,3689023,5161182,1501487,0,0,27389435,25674309,57922,18615,0.321380477193467,54515
"826","TX","Texas","48323",2020,"maverick county",36897870,2474396,661286,2349734,0,0,27902766,34200579,57885,54083,0.93428576364296,41815
"827","TN","Tennessee","47031",2020,"coffee county",76942226,0,551664,625662,2678241,0,37183266,38613046,57882,31216,0.539238888217105,55070
"828","ME","Maine","23017",2020,"oxford county",8800088,2158796,5522226,621795,0,0,10904410,11765602,57766,9956,0.172317704276788,51872
"829","WV","West Virginia","54037",2020,"jefferson county",5352530,1851685,1699486,877691,0,0,28586595,33046135,57707,22100,0.383008959983362,85277
"830","UT","Utah","49003",2020,"box elder county",13764053,4933748,0,7330304,0,0,39887844,43419701,57669,39364,0.682620608330732,69538
"831","LA","Louisiana","22001",2020,"acadia parish",15358961,256976,0,2929833,0,0,22450259,26005740,57569,22059,0.383128386827845,44648
"832","GA","Georgia","13129",2020,"gordon county",17386009,0,2052265,1447461,0,0,44252335,48697689,57543,23066,0.400841095509523,56053
"833","WV","West Virginia","54079",2020,"putnam county",29705269,1549932,2970477,1606884,0,0,23161226,26234794,57435,37945,0.660602367688022,66946
"834","UT","Utah","49021",2020,"iron county",20249796,4543945,0,7355479,0,0,40307946,47718722,57285,40899,0.713906683656548,61421
"835","AL","Alabama","01033",2020,"colbert county",19865997,5905692,2963949,361367,0,0,26699444,24513740,57232,34167,0.597043353661733,53341
"836","KY","Kentucky","21209",2020,"scott county",0,0,0,0,0,0,43296215,37248578,57153,38692,0.676966144694252,71961
"837","LA","Louisiana","22113",2020,"vermilion parish",28061153,264169,5210903,7207123,0,0,39261670,33015819,56973,25276,0.440663191478234,52070
"838","TX","Texas","48473",2020,"waller county",74024447,420965,22457446,6110685,0,0,35646754,45192715,56763,12858,0.22639715462901,65437
"839","TN","Tennessee","47073",2020,"hawkins county",75462475,0,6376233,3415329,1508059,0,28462705,31371511,56718,21511,0.379242255954585,49873
"840","MN","Minnesota","27025",2020,"chisago county",75408880,19115385,2114169,2565009,0,0,63339660,86173013,56621,19446,0.343441479309797,85080
"841","TN","Tennessee","47019",2020,"carter county",23414070,0,2137097,1743024,3038847,0,24679070,29314428,56349,33398,0.592625452480659,45293
"842","TX","Texas","48199",2020,"hardin county",13195479,4396629,1772640,3946012,0,0,26049017,28251609,56234,27710,0.492788675285874,67183
"843","WV","West Virginia","54049",2020,"marion county",4544440,1314960,2639375,96294,0,0,25147563,25037338,56211,31767,0.565198825727248,51252
"844","MS","Mississippi","28109",2020,"pearl river county",51026391,28803241,0,1680835,0,0,34065531,36766860,56144,16301,0.290337518924214,51023
"845","MO","Missouri","29213",2020,"taney county",0,0,0,0,0,0,46181532,43083203,56058,35225,0.628277387364891,47210
"846","MS","Mississippi","28071",2020,"lafayette county",63395351,30977238,2907761,3626480,0,0,36652760,38821566,55812,33518,0.600541092576998,52428
"847","CO","Colorado","08037",2020,"eagle county",99689422,0,0,6808436,0,0,116178010,135278961,55730,45415,0.814896556674023,94928
"848","IL","Illinois","17195",2020,"whiteside county",15409189,9534049,1243890,2265918,0,0,39207277,42266476,55691,31437,0.564489773931156,56805
"849","VA","Virginia","51031",2020,"campbell county",56894024,7435551,9683575,8474874,0,0,76005510,84695909,55689,24030,0.431449296179259,53059
"850","CO","Colorado","08067",2020,"la plata county",11572069,0,0,6328634,0,0,61934407,74843148,55639,19114,0.343542183399835,74774
"851","CA","California","06109",2020,"tuolumne county",219503103,118048260,32555518,19521239,0,0,143548881,155199212,55623,29013,0.521628910463862,61396
"852","ME","Maine","23009",2020,"hancock county",4920723,1758491,2150957,688292,0,0,11788791,12093684,55477,0,0,57001
"853","NC","North Carolina","37107",2020,"lenoir county",74581634,9989724,9721789,6020963,60831,0,77810894,78631728,55124,21050,0.381880193026378,44244
"854","OH","Ohio","39147",2020,"seneca county",60011448,26000185,17068937,2713519,208836,74511,56635648,59477585,55080,29958,0.544008425793096,59292
"855","TN","Tennessee","47105",2020,"loudon county",79886327,0,16680595,1603311,2246588,0,29590768,34932884,54887,35316,0.643442772291659,72378
"856","OK","Oklahoma","40051",2020,"grady county",0,0,0,0,0,0,35093373,36641029,54800,15253,0.278364814307875,61326
"857","GA","Georgia","13039",2020,"camden county",11700621,0,0,3728243,0,0,51541727,54628042,54769,38567,0.704188577271399,63482
"858","TN","Tennessee","47089",2020,"jefferson county",70220487,0,747831,1350544,2958140,0,37018919,45164130,54679,13224,0.241830184883785,50969
"859","VA","Virginia","51067",2020,"franklin county",81573962,4078108,2543139,6515769,0,0,91204584,99131734,54475,5411,0.0993263211997724,60062
"860","TN","Tennessee","47043",2020,"dickson county",84407113,0,0,4125827,2529020,0,45264972,48283290,54314,16543,0.304575163398693,61219
"861","KS","Kansas","20169",2020,"saline county",0,0,0,0,0,0,55991702,58688110,54301,46547,0.857171795296761,57643
"862","NC","North Carolina","37189",2020,"watauga county",62224653,4769586,2176887,4198816,0,0,61005380,78801347,54077,27636,0.510964020264024,55183
"863","MO","Missouri","29101",2020,"johnson county",0,221083491,0,0,0,0,27603136,34070261,54007,25511,0.47231222113195,59146
"864","MO","Missouri","29169",2020,"pulaski county",0,0,0,0,0,0,17421249,19225674,53958,31672,0.587007691594848,58046
"865","VA","Virginia","51191",2020,"washington county",40551086,7217191,2587308,9844684,0,21594,65251267,70511059,53934,16626,0.308259942523408,54223
"866","NV","Nevada","32007",2020,"elko county",60439253,43667486,6913581,6174528,0,0,62996343,67245934,53703,25885,0.482011843134334,81466
"867","IL","Illinois","17007",2020,"boone county",14080543,3389546,4221091,2213446,0,0,27111740,31674741,53446,37736,0.706032031133064,71557
"868","TN","Tennessee","47145",2020,"roane county",43716530,0,2938338,2715426,3388306,0,33455842,38334604,53393,25573,0.478859261478541,56355
"869","MI","Michigan","26157",2020,"tuscola county",30211983,3396223,0,5414831,0,0,52300812,55307353,53322,5383,0.100950809219286,52365
"870","NY","New York","36035",2020,"fulton county",220248972,24385467,167115616,13693867,0,0,93927988,88652906,53322,26286,0.492948766034056,56169
"871","TN","Tennessee","47107",2020,"mcminn county",7652284,0,367386,422128,2751308,0,26289436,28360380,53275,20425,0.383380884450785,50480
"872","AZ","Arizona","04007",2020,"gila county",81859698,55546832,147925,4545113,0,796717,65591243,67174098,53273,29642,0.556427391500225,52665
"873","KY","Kentucky","21113",2020,"jessamine county",0,0,0,0,0,0,28305546,30077581,52987,39885,0.752674982544206,61652
"874","IL","Illinois","17077",2020,"jackson county",26274146,4370617,12302308,2815012,216458,0,34322461,34998144,52984,31282,0.590516102238834,43334
"875","TX","Texas","48349",2020,"navarro county",13724440,3102150,1721913,885879,0,0,34266729,38561520,52623,24380,0.463286713286713,51015
"876","OR","Oregon","41009",2020,"columbia county",30037341,17700572,708321,2224633,0,206393,41179064,45402327,52603,30910,0.587765502291354,78267
"877","TX","Texas","48265",2020,"kerr county",70161047,4779061,8828006,24129805,0,0,34734628,40400400,52594,31844,0.605422259401498,60834
"878","AL","Alabama","01071",2020,"jackson county",23510203,11314126,7937634,809063,0,0,21309464,22532860,52582,12982,0.246904657753095,46998
"879","VA","Virginia","51047",2020,"culpeper county",105963218,7966100,1997679,6628781,0,0,112160937,112467260,52554,22563,0.429346171411174,82220
"880","IL","Illinois","17063",2020,"grundy county",325495,0,0,0,0,0,35909008,39166468,52544,39385,0.749719224106752,83254
"881","MD","Maryland","24047",2020,"worcester county",231766511,28758121,21742809,15332440,0,0,241501105,232870638,52460,30973,0.590411742279832,70952
"882","OK","Oklahoma","40147",2020,"washington county",0,0,0,0,0,0,15757947,16696052,52452,39399,0.751100943665999,54108
"883","OH","Ohio","39005",2020,"ashland county",37681048,19726148,12737563,2762158,97888,71266,44692685,49064929,52443,19206,0.36619825728831,59117
"884","WI","Wisconsin","55015",2020,"calumet county",57293698,0,4643010,6779172,3292442,0,52806871,57028704,52433,24842,0.473704282826742,78666
"885","IA","Iowa","19181",2020,"warren county",52238462,5545490,1085912,1826762,0,0,28150444,31876287,52402,27735,0.529263591779097,85704
"886","TX","Texas","48401",2020,"rusk county",13027099,7955088,124325,644224,0,0,26437004,28193001,52223,18758,0.359252307810166,53186
"887","NC","North Carolina","37093",2020,"hoke county",73374284,7388496,5452009,5242905,81110,0,61791099,70251453,52081,29890,0.573902691908913,54948
